5.00000,12.523
5.00050,12.523
5.00100,12.523
5.00150,12.523
5.00200,12.523
5.00250,12.523
5.00300,12.523
5.00350,12.524
5.00400,12.524
5.00450,12.524
5.00500,12.524
5.00550,12.524
5.00600,12.524
5.00650,12.524
5.00700,12.524
5.00750,12.524
5.00800,12.524
5.00850,12.524
5.00900,12.524
5.00950,12.524
5.01000,12.524
5.01050,12.524
5.01100,12.524
5.01150,12.524
5.01200,12.524
5.01250,12.524
5.01300,12.524
5.01350,12.524
5.01400,12.524
5.01450,12.524
5.01500,12.524
5.01550,12.524
5.01600,12.524
5.01650,12.524
5.01700,12.524
5.01750,12.524
5.01800,12.524
5.01850,12.524
5.01900,12.524
5.01950,12.524
5.02000,12.524
5.02050,12.524
5.02100,12.524
5.02150,12.524
5.02200,12.524
5.02250,12.524
5.02300,12.524
5.02350,12.524
5.02400,12.524
5.02450,12.524
5.02500,12.524
5.02550,12.524
5.02600,12.524
5.02650,12.524
5.02700,12.524
5.02750,12.524
5.02800,12.524
5.02850,12.524
5.02900,12.524
5.02950,12.524
5.03000,12.524
5.03050,12.524
5.03100,12.524
5.03150,12.524
5.03200,12.524
5.03250,12.524
5.03300,12.524
5.03350,12.524
5.03400,12.524
5.03450,12.524
5.03500,12.524
5.03550,12.524
5.03600,12.524
5.03650,12.524
5.03700,12.524
5.03750,12.524
5.03800,12.524
5.03850,12.524
5.03900,12.524
5.03950,12.524
5.04000,12.524
5.04050,12.524
5.04100,12.524
5.04150,12.524
5.04200,12.524
5.04250,12.524
5.04300,12.524
5.04350,12.524
5.04400,12.524
5.04450,12.524
5.04500,12.524
5.04550,12.524
5.04600,12.524
5.04650,12.524
5.04700,12.524
5.04750,12.524
5.04800,12.524
5.04850,12.524
5.04900,12.524
5.04950,12.524
5.05000,12.524
5.05050,12.524
5.05100,12.524
5.05150,12.524
5.05200,12.524
5.05250,12.524
5.05300,12.524
5.05350,12.524
5.05400,12.524
5.05450,12.524
5.05500,12.524
5.05550,12.524
5.05600,12.524
5.05650,12.524
5.05700,12.524
5.05750,12.524
5.05800,12.524
5.05850,12.524
5.05900,12.524
5.05950,12.524
5.06000,12.524
5.06050,12.524
5.06100,12.524
5.06150,12.524
5.06200,12.524
5.06250,12.524
5.06300,12.524
5.06350,12.524
5.06400,12.524
5.06450,12.524
5.06500,12.524
5.06550,12.524
5.06600,12.524
5.06650,12.524
5.06700,12.524
5.06750,12.524
5.06800,12.524
5.06850,12.524
5.06900,12.524
5.06950,12.524
5.07000,12.524
5.07050,12.524
5.07100,12.525
5.07150,12.525
5.07200,12.525
5.07250,12.525
5.07300,12.525
5.07350,12.525
5.07400,12.525
5.07450,12.525
5.07500,12.525
5.07550,12.525
5.07600,12.525
5.07650,12.525
5.07700,12.525
5.07750,12.525
5.07800,12.525
5.07850,12.525
5.07900,12.525
5.07950,12.525
5.08000,12.525
5.08050,12.525
5.08100,12.525
5.08150,12.525
5.08200,12.525
5.08250,12.525
5.08300,12.525
5.08350,12.525
5.08400,12.525
5.08450,12.525
5.08500,12.525
5.08550,12.525
5.08600,12.525
5.08650,12.525
5.08700,12.525
5.08750,12.525
5.08800,12.525
5.08850,12.525
5.08900,12.525
5.08950,12.525
5.09000,12.525
5.09050,12.525
5.09100,12.525
5.09150,12.525
5.09200,12.525
5.09250,12.525
5.09300,12.525
5.09350,12.525
5.09400,12.525
5.09450,12.525
5.09500,12.525
5.09550,12.525
5.09600,12.525
5.09650,12.525
5.09700,12.525
5.09750,12.525
5.09800,12.525
5.09850,12.525
5.09900,12.525
5.09950,12.525
5.10000,12.525
5.10050,12.525
5.10100,12.525
5.10150,12.525
5.10200,12.525
5.10250,12.525
5.10300,12.525
5.10350,12.525
5.10400,12.525
5.10450,12.525
5.10500,12.525
5.10550,12.525
5.10600,12.525
5.10650,12.525
5.10700,12.525
5.10750,12.525
5.10800,12.525
5.10850,12.525
5.10900,12.525
5.10950,12.525
5.11000,12.525
5.11050,12.525
5.11100,12.525
5.11150,12.525
5.11200,12.525
5.11250,12.525
5.11300,12.525
5.11350,12.525
5.11400,12.525
5.11450,12.525
5.11500,12.525
5.11550,12.525
5.11600,12.525
5.11650,12.525
5.11700,12.525
5.11750,12.525
5.11800,12.525
5.11850,12.525
5.11900,12.525
5.11950,12.525
5.12000,12.525
5.12050,12.525
5.12100,12.525
5.12150,12.525
5.12200,12.525
5.12250,12.525
5.12300,12.525
5.12350,12.525
5.12400,12.525
5.12450,12.525
5.12500,12.525
5.12550,12.525
5.12600,12.525
5.12650,12.525
5.12700,12.525
5.12750,12.525
5.12800,12.525
5.12850,12.525
5.12900,12.525
5.12950,12.525
5.13000,12.525
5.13050,12.525
5.13100,12.525
5.13150,12.525
5.13200,12.525
5.13250,12.525
5.13300,12.525
5.13350,12.525
5.13400,12.525
5.13450,12.525
5.13500,12.525
5.13550,12.525
5.13600,12.525
5.13650,12.525
5.13700,12.525
5.13750,12.525
5.13800,12.526
5.13850,12.526
5.13900,12.526
5.13950,12.526
5.14000,12.526
5.14050,12.526
5.14100,12.526
5.14150,12.526
5.14200,12.526
5.14250,12.526
5.14300,12.526
5.14350,12.526
5.14400,12.526
5.14450,12.526
5.14500,12.526
5.14550,12.526
5.14600,12.526
5.14650,12.526
5.14700,12.526
5.14750,12.526
5.14800,12.526
5.14850,12.526
5.14900,12.526
5.14950,12.526
5.15000,12.526
5.15050,12.526
5.15100,12.526
5.15150,12.526
5.15200,12.526
5.15250,12.526
5.15300,12.526
5.15350,12.526
5.15400,12.526
5.15450,12.526
5.15500,12.526
5.15550,12.526
5.15600,12.526
5.15650,12.526
5.15700,12.526
5.15750,12.526
5.15800,12.526
5.15850,12.526
5.15900,12.526
5.15950,12.526
5.16000,12.526
5.16050,12.526
5.16100,12.526
5.16150,12.526
5.16200,12.526
5.16250,12.526
5.16300,12.526
5.16350,12.526
5.16400,12.526
5.16450,12.526
5.16500,12.526
5.16550,12.526
5.16600,12.526
5.16650,12.526
5.16700,12.526
5.16750,12.526
5.16800,12.526
5.16850,12.526
5.16900,12.526
5.16950,12.526
5.17000,12.526
5.17050,12.526
5.17100,12.526
5.17150,12.526
5.17200,12.526
5.17250,12.526
5.17300,12.526
5.17350,12.526
5.17400,12.526
5.17450,12.526
5.17500,12.526
5.17550,12.526
5.17600,12.526
5.17650,12.526
5.17700,12.526
5.17750,12.526
5.17800,12.526
5.17850,12.526
5.17900,12.526
5.17950,12.526
5.18000,12.526
5.18050,12.526
5.18100,12.526
5.18150,12.526
5.18200,12.526
5.18250,12.526
5.18300,12.526
5.18350,12.526
5.18400,12.526
5.18450,12.526
5.18500,12.526
5.18550,12.526
5.18600,12.526
5.18650,12.526
5.18700,12.526
